12,61,4.0
12,62,5.0
12,64,5.0
12,66,3.0
12,67,1.0
12,68,3.0
12,69,4.0
12,70,3.0
12,71,4.0
12,72,4.0
12,73,3.0
12,78,1.0
12,79,3.0
12,82,2.0
12,83,2.0
12,86,1.0
12,87,5.0
12,88,4.0
12,89,4.0
12,90,3.0
12,91,2.0
12,92,3.0
12,94,3.0
12,95,5.0
12,96,4.0
12,97,4.0
12,98,4.0
12,99,4.0
13,96,4.0
13,32,5.0
13,98,3.0
13,50,5.0
13,70,1.0
13,7,5.0
13,9,4.0
13,42,4.0
13,12,5.0
13,13,4.0
13,14,3.0
13,15,4.0
13,81,5.0
13,18,3.0
13,19,5.0
13,22,3.0
13,23,5.0
13,56,5.0
13,25,2.0
13,93,3.0
14,1,1.0
14,18,1.0
14,7,1.0
14,9,4.0
14,13,1.0
14,14,4.0
14,15,4.0
14,50,5.0
14,20,3.0
14,25,3.0
15,1,5.0
15,4,5.0
15,7,5.0
15,8,5.0
15,9,5.0
15,11,5.0
15,12,5.0
15,15,5.0
15,22,5.0
15,27,2.0
15,28,5.0
15,31,5.0
15,33,2.0
15,39,5.0
15,51,4.0
15,55,5.0
15,56,5.0
15,58,4.0
15,64,5.0
15,66,4.0
15,69,5.0
15,70,4.0
15,71,5.0
15,76,5.0
15,79,5.0
15,87,4.0
15,89,2.0
15,92,4.0
15,95,5.0
15,96,5.0
15,98,5.0
15,99,5.0
16,9,3.0
16,1,4.0
16,13,3.0
16,7,4.0
17,1,5.0
17,4,3.0
17,6,5.0
17,8,5.0
17,9,5.0
17,12,5.0
17,13,5.0
17,14,5.0
17,15,4.0
17,19,3.0
17,22,5.0
17,23,4.0
17,25,3.0
17,26,4.0
17,28,3.0
17,32,2.0
17,42,3.0
17,45,5.0
17,47,3.0
17,48,4.0
17,50,4.0
17,52,5.0
17,56,5.0
17,57,4.0
17,58,4.0
17,59,4.0
17,60,4.0
17,61,4.0
17,64,5.0
17,65,5.0
17,66,3.0
17,69,3.0
17,70,4.0
17,71,4.0
17,72,3.0
17,79,4.0
17,81,3.0
17,82,3.0
17,83,5.0
17,86,4.0
17,88,3.0
17,89,3.0
17,91,3.0
17,94,3.0
17,95,4.0
17,97,4.0
17,98,5.0
17,99,5.0
18,8,5.0
18,4,4.0
19,1,3.0
19,98,3.0
19,69,1.0
19,11,2.0
19,50,3.0
19,15,4.0
19,82,4.0
19,22,5.0
19,87,5.0
19,94,2.0
19,95,3.0
20,1,5.0
20,98,5.0
20,5,2.0
20,7,5.0
20,9,5.0
20,15,4.0
20,17,4.0
20,50,3.0
20,53,4.0
20,56,5.0
21,96,5.0
21,2,2.0
21,4,5.0
21,94,3.0
21,79,4.0
21,80,4.0
21,17,4.0
21,50,5.0
21,85,5.0
21,53,3.0
21,89,5.0
21,24,5.0
21,68,4.0
21,29,1.0
21,62,4.0
21,21,4.0
22,1,5.0
22,7,4.0
22,8,4.0
22,13,4.0
22,14,4.0
22,19,4.0
22,28,3.0
22,32,3.0
22,50,4.0
22,55,4.0
22,56,4.0
22,59,4.0
22,62,3.0
22,70,2.0
22,71,3.0
22,73,3.0
22,79,4.0
22,82,3.0
22,83,4.0
22,88,3.0
22,89,5.0
22,90,2.0
22,91,4.0
22,95,4.0
22,96,4.0
22,98,5.0
22,99,4.0
23,64,5.0
23,97,4.0
23,98,5.0
23,69,5.0
23,71,5.0
23,8,5.0
23,9,5.0
23,11,5.0
23,12,5.0
23,79,4.0
23,25,4.0
23,41,5.0
23,56,4.0
23,55,5.0
23,58,3.0
23,92,5.0
23,7,4.0
24,1,5.0
24,98,5.0
24,50,5.0
24,7,4.0
24,8,4.0
24,13,4.0
24,79,4.0
24,82,4.0
24,86,4.0
24,23,4.0
24,25,5.0
25,1,3.0
25,7,3.0
25,9,4.0
25,13,3.0
25,14,3.0
25,15,4.0
25,50,4.0
25,24,3.0
25,25,3.0
26,9,4.0
26,50,3.0
27,96,5.0
27,98,5.0
27,5,3.0
27,70,4.0
27,7,5.0
27,11,4.0
27,12,4.0
27,79,4.0
27,50,4.0
27,56,5.0
27,89,4.0
27,95,3.0
27,28,4.0
27,31,4.0
28,98,4.0
28,12,5.0
28,79,4.0
29,2,3.0
29,69,5.0
29,7,4.0
29,82,4.0
29,50,3.0
29,28,4.0
29,29,3.0
30,32,5.0
30,79,2.0
31,9,3.0
31,50,4.0
31,7,4.0
32,96,4.0
32,68,5.0
32,7,4.0
32,11,4.0
32,82,1.0
32,79,4.0
32,56,5.0
32,50,5.0
32,22,5.0
32,55,3.0
32,24,4.0
32,89,4.0
32,27,4.0
32,92,4.0
32,62,5.0
33,1,5.0
33,67,4.0
33,97,5.0
33,69,5.0
33,70,5.0
33,71,5.0
33,78,5.0
33,79,3.0
33,99,5.0
33,82,5.0
33,35,5.0
33,84,5.0
33,22,5.0
33,88,5.0
33,28,4.0
33,94,5.0
33,95,5.0
34,96,4.0
34,1,4.0
34,98,4.0
34,69,4.0
34,97,3.0
34,50,5.0
34,56,4.0
34,58,3.0
34,28,4.0
34,31,3.0
35,1,5.0
35,2,5.0
35,12,4.0
35,15,4.0
35,25,3.0
35,28,5.0
35,38,3.0
35,43,2.0
35,44,3.0
35,48,5.0
35,50,5.0
35,54,4.0
35,58,5.0
35,63,4.0
35,64,5.0
35,66,4.0
35,69,4.0
35,70,3.0
35,71,4.0
35,72,3.0
35,73,4.0
35,77,5.0
35,79,5.0
35,82,4.0
35,83,4.0
35,86,3.0
35,87,4.0
35,88,5.0
35,95,5.0
35,96,5.0
35,97,3.0
35,98,4.0
35,99,5.0
36,1,5.0
36,3,2.0
36,4,4.0
36,5,4.0
36,7,4.0
36,8,4.0
36,9,4.0
36,11,5.0
36,12,5.0
36,14,2.0
36,15,5.0
36,17,3.0
36,25,5.0
36,26,5.0
36,28,4.0
36,40,3.0
36,47,1.0
36,49,4.0
36,50,4.0
36,51,1.0
36,52,4.0
36,54,3.0
36,56,5.0
36,58,3.0
36,63,3.0
36,64,5.0
36,66,4.0
36,69,4.0
36,70,4.0
36,71,4.0
36,73,4.0
36,77,3.0
36,79,4.0
36,82,4.0
36,86,4.0
36,88,5.0
36,91,3.0
36,95,4.0
36,97,5.0
36,98,5.0
37,1,4.0
37,5,4.0
37,7,5.0
37,9,5.0
37,11,3.0
37,15,4.0
37,21,2.0
37,22,4.0
37,24,3.0
37,25,2.0
37,31,4.0
37,50,5.0
37,55,4.0
37,56,2.0
37,64,5.0
37,67,3.0
37,69,4.0
37,71,3.0
37,81,4.0
37,82,4.0
37,87,5.0
37,88,2.0
37,89,5.0
37,90,2.0
37,91,2.0
37,95,4.0
37,96,4.0
37,97,2.0
37,98,2.0
37,99,4.0
38,1,5.0
38,7,3.0
38,13,5.0
38,15,4.0
38,50,5.0
38,21,3.0
38,24,3.0
38,25,4.0
39,50,4.0
39,93,4.0
39,7,4.0
40,56,3.0
40,50,4.0
40,28,2.0
40,98,5.0
40,71,3.0
41,1,2.0
41,2,1.0
41,3,3.0
41,4,2.0
41,7,4.0
41,8,3.0
41,10,3.0
41,11,3.0
41,12,4.0
41,13,3.0
41,17,2.0
41,25,2.0
41,38,1.0
41,39,2.0
41,40,1.0
41,42,4.0
41,47,5.0
41,49,2.0
41,50,1.0
41,52,2.0
41,53,4.0
41,54,2.0
41,55,4.0
41,56,5.0
41,57,4.0
41,62,2.0
41,68,1.0
41,70,2.0
41,71,3.0
41,72,2.0
41,77,1.0
41,80,1.0
41,82,1.0
41,85,3.0
41,90,1.0
41,91,5.0
41,93,5.0
41,95,2.0
41,96,1.0
41,98,4.0
41,99,4.0
42,9,4.0
42,15,2.0
43,64,4.0
43,50,5.0
43,83,5.0
44,7,5.0
44,13,5.0
44,15,5.0
44,19,5.0
44,22,5.0
44,25,5.0
44,93,4.0
44,95,4.0
45,64,5.0
45,96,4.0
45,7,3.0
45,15,5.0
45,50,4.0
45,24,3.0
45,25,4.0
46,24,1.0
46,25,4.0
46,50,5.0
46,7,4.0
46,1,4.0
47,7,3.0
47,79,5.0
47,50,4.0
47,22,5.0
47,56,4.0
47,89,5.0
48,1,4.0
48,7,5.0
48,11,4.0
48,22,5.0
48,25,4.0
48,28,5.0
48,29,3.0
48,31,4.0
48,38,2.0
48,42,4.0
48,44,4.0
48,50,5.0
48,51,3.0
48,53,3.0
48,56,5.0
48,62,5.0
48,63,3.0
48,64,5.0
48,66,3.0
48,67,2.0
48,68,3.0
48,69,4.0
48,70,4.0
48,71,4.0
48,73,4.0
48,77,3.0
48,78,3.0
48,79,4.0
48,82,4.0
48,87,4.0
48,88,1.0
48,89,4.0
48,90,2.0
48,91,4.0
48,94,4.0
48,95,4.0
48,96,5.0
48,97,3.0
48,98,4.0
49,64,5.0
49,1,5.0
49,7,4.0
49,8,4.0
49,42,5.0
49,11,3.0
49,79,5.0
49,56,3.0
49,50,5.0
49,24,3.0
49,15,4.0
49,28,4.0
50,64,5.0
50,32,5.0
50,98,4.0
50,69,1.0
50,70,4.0
50,1,5.0
50,8,4.0
50,9,4.0
50,42,4.0
50,11,5.0
50,12,5.0
50,45,5.0
50,13,3.0
50,50,4.0
50,20,1.0
50,89,3.0
50,56,5.0
50,25,4.0
50,61,5.0
50,7,5.0
51,1,2.0
51,3,4.0
51,4,4.0
51,7,4.0
51,9,4.0
51,10,4.0
51,11,5.0
51,12,5.0
51,13,5.0
51,14,5.0
51,15,5.0
51,18,4.0
51,22,4.0
51,23,5.0
51,24,4.0
51,25,4.0
51,28,5.0
51,30,5.0
51,32,4.0
51,33,3.0
51,39,4.0
51,42,5.0
51,44,4.0
51,45,5.0
51,47,5.0
51,48,5.0
51,50,5.0
51,51,5.0
51,52,4.0
51,53,5.0
51,54,4.0
51,55,5.0
51,56,5.0
51,58,4.0
51,59,5.0
51,60,5.0
51,61,4.0
51,64,5.0
51,65,4.0
51,68,2.0
51,69,5.0
51,70,3.0
51,71,3.0
51,73,4.0
51,77,4.0
51,79,5.0
51,81,4.0
51,82,5.0
51,83,4.0
51,86,3.0
51,87,4.0
51,89,5.0
51,90,2.0
51,91,4.0
51,92,5.0
51,95,2.0
51,96,5.0
51,97,5.0
51,98,5.0
51,99,4.0
52,7,5.0
52,8,3.0
52,9,5.0
52,12,4.0
52,13,4.0
52,15,4.0
52,21,3.0
52,23,4.0
52,28,5.0
52,30,5.0
52,47,4.0
52,50,5.0
52,56,4.0
52,59,5.0
52,60,5.0
52,61,4.0
52,64,4.0
52,69,4.0
52,70,4.0
52,71,3.0
52,73,4.0
52,77,4.0
52,79,4.0
52,82,3.0
52,88,4.0
52,89,5.0
52,95,4.0
52,96,4.0
52,97,3.0
52,98,4.0
53,1,2.0
53,3,3.0
53,4,4.0
53,7,4.0
53,8,5.0
53,9,4.0
53,12,4.0
53,13,4.0
53,14,4.0
53,15,2.0
53,20,4.0
53,21,3.0
53,22,4.0
53,24,4.0
53,28,3.0
53,33,1.0
53,44,3.0
53,47,4.0
53,50,5.0
53,53,2.0
53,55,5.0
53,56,5.0
53,59,4.0
53,62,3.0
53,64,4.0
53,65,4.0
53,68,1.0
53,69,4.0
53,70,3.0
53,71,4.0
53,72,3.0
53,76,4.0
53,78,2.0
53,81,4.0
53,82,4.0
53,83,5.0
53,86,2.0
53,89,5.0
53,91,4.0
53,96,4.0
53,97,2.0
53,98,4.0
54,1,3.0
54,3,2.0
54,6,3.0
54,10,4.0
54,13,4.0
54,14,4.0
54,15,3.0
54,50,4.0
54,20,3.0
54,25,4.0
54,79,3.0
55,1,4.0
55,2,3.0
55,4,3.0
55,7,4.0
55,8,4.0
55,9,4.0
55,10,5.0
55,11,4.0
55,12,5.0
55,17,3.0
55,22,4.0
55,28,4.0
55,31,4.0
55,32,1.0
55,38,3.0
55,48,5.0
55,50,5.0
55,52,3.0
55,56,5.0
55,58,3.0
55,62,2.0
55,64,4.0
55,69,4.0
55,70,5.0
55,71,3.0
55,72,4.0
55,77,3.0
55,79,4.0
55,81,4.0
55,82,3.0
55,83,3.0
55,87,4.0
55,89,3.0
55,91,4.0
55,93,2.0
55,95,4.0
55,96,4.0
55,97,3.0
55,98,4.0
56,1,3.0
56,7,1.0
56,9,5.0
56,15,5.0
56,25,4.0
56,28,4.0
56,47,2.0
56,48,5.0
56,50,5.0
56,56,3.0
56,63,2.0
56,64,5.0
56,65,3.0
56,66,3.0
56,69,3.0
56,70,1.0
56,73,4.0
56,77,5.0
56,87,5.0
56,88,4.0
56,97,5.0
56,98,4.0
57,1,3.0
57,7,3.0
57,9,4.0
57,15,3.0
57,50,5.0
57,21,1.0
57,24,3.0
58,64,5.0
58,1,3.0
58,7,5.0
58,24,4.0
58,25,4.0
59,25,4.0
59,50,5.0
59,7,3.0
59,9,4.0
60,98,5.0
60,7,5.0
60,9,4.0
60,42,5.0
60,12,5.0
60,79,4.0
60,48,5.0
60,50,5.0
60,56,5.0
61,96,4.0
61,1,4.0
61,99,4.0
61,69,4.0
61,71,3.0
61,8,4.0
61,15,3.0
61,95,4.0
61,82,4.0
61,79,4.0
61,48,4.0
61,24,4.0
61,50,4.0
61,83,4.0
61,88,4.0
61,89,4.0
61,91,3.0
61,28,4.0
61,94,3.0
61,63,3.0
62,64,4.0
62,65,5.0
62,98,4.0
62,6,3.0
62,14,5.0
62,50,3.0
62,52,4.0
62,56,5.0
62,89,5.0
63,1,4.0
63,2,3.0
63,5,4.0
63,7,1.0
63,9,5.0
63,12,5.0
63,15,5.0
63,23,4.0
63,25,5.0
63,28,4.0
63,38,3.0
63,45,5.0
63,48,4.0
63,50,2.0
63,51,4.0
63,54,3.0
63,56,5.0
63,58,4.0
63,64,5.0
63,68,3.0
63,69,4.0
63,70,4.0
63,77,4.0
63,79,4.0
63,81,3.0
63,82,3.0
63,87,4.0
63,89,3.0
63,96,5.0
63,97,4.0
63,98,5.0
64,32,4.0
64,64,5.0
64,1,2.0
64,7,4.0
64,96,2.0
64,12,5.0
64,48,2.0
64,81,5.0
64,82,2.0
64,56,4.0
64,89,5.0
64,59,5.0
64,28,3.0
64,94,1.0
65,9,4.0
65,15,4.0
65,13,4.0
65,7,4.0
66,56,5.0
66,1,4.0
66,25,5.0
66,13,5.0
66,79,5.0
67,64,5.0
67,96,5.0
67,98,5.0
67,70,4.0
67,6,5.0
67,7,4.0
67,92,4.0
67,42,3.0
67,12,3.0
67,77,2.0
67,61,4.0
67,56,5.0
67,23,5.0
67,24,2.0
67,89,4.0
67,59,4.0
67,60,4.0
67,93,4.0
68,96,3.0
68,97,2.0
68,98,4.0
68,4,3.0
68,69,3.0
68,1,5.0
68,42,5.0
68,15,2.0
68,50,4.0
68,52,5.0
68,23,4.0
68,56,4.0
68,89,5.0
68,25,2.0
68,91,3.0
68,28,5.0
68,31,3.0
69,25,3.0
69,93,4.0
70,1,4.0
70,6,4.0
70,7,5.0
70,10,5.0
70,13,3.0
70,50,4.0
70,19,5.0
70,93,2.0
71,64,5.0
71,45,4.0
71,79,4.0
71,86,5.0
71,87,4.0
71,58,4.0
72,1,4.0
72,98,5.0
72,3,4.0
72,7,4.0
72,42,4.0
72,79,5.0
72,25,5.0
72,93,3.0
73,1,4.0
73,3,2.0
73,7,3.0
73,8,4.0
73,9,4.0
73,11,4.0
73,13,2.0
73,14,4.0
73,15,3.0
73,21,1.0
73,22,3.0
73,25,2.0
73,28,3.0
73,50,5.0
73,56,3.0
73,64,5.0
73,69,4.0
73,70,4.0
73,71,4.0
73,73,4.0
73,79,3.0
73,81,3.0
73,87,3.0
73,97,4.0
73,99,4.0
74,1,4.0
74,2,4.0
74,4,2.0
74,15,4.0
74,22,5.0
74,25,2.0
74,28,4.0
74,31,5.0
74,35,1.0
74,38,5.0
74,43,4.0
74,50,3.0
74,56,1.0
74,63,4.0
74,64,5.0
74,66,4.0
74,69,4.0
74,70,4.0
74,71,3.0
74,77,4.0
74,78,2.0
74,79,5.0
74,82,5.0
74,88,5.0
74,94,4.0
74,95,4.0
74,97,4.0
75,64,5.0
75,1,2.0
75,98,4.0
75,4,3.0
75,70,5.0
75,7,4.0
75,31,4.0
75,12,5.0
75,79,4.0
75,87,5.0
75,25,3.0
75,15,4.0
75,95,4.0
76,8,4.0
76,9,4.0
76,10,4.0
76,13,3.0
76,14,4.0
76,23,4.0
76,25,2.0
76,27,4.0
76,28,4.0
76,30,3.0
76,42,3.0
76,45,3.0
76,50,5.0
76,51,2.0
76,52,3.0
76,53,3.0
76,56,4.0
76,57,5.0
76,58,4.0
76,64,5.0
76,65,3.0
76,69,4.0
76,70,4.0
76,71,4.0
76,79,3.0
76,82,3.0
76,83,4.0
76,86,4.0
76,87,4.0
76,89,4.0
76,94,3.0
76,95,4.0
76,97,2.0
76,98,4.0
76,99,5.0
77,2,4.0
77,4,5.0
77,7,4.0
77,8,5.0
77,9,4.0
77,13,3.0
77,21,3.0
77,22,4.0
77,25,4.0
77,27,4.0
77,33,3.0
77,38,5.0
77,39,3.0
77,40,3.0
77,47,3.0
77,48,4.0
77,49,5.0
77,50,5.0
77,55,4.0
77,56,4.0
77,62,5.0
77,63,4.0
77,64,5.0
77,66,5.0
77,67,4.0
77,68,3.0
77,70,5.0
77,72,3.0
77,73,3.0
77,79,5.0
77,80,4.0
77,82,5.0
77,87,4.0
77,88,5.0
77,89,4.0
77,90,2.0
77,94,4.0
77,96,5.0
77,97,5.0
78,1,5.0
78,66,3.0
78,7,5.0
78,13,2.0
78,14,4.0
78,15,5.0
78,49,4.0
78,50,5.0
78,83,4.0
78,86,5.0
78,88,4.0
78,25,5.0
78,26,3.0
78,93,2.0
79,6,4.0
79,8,5.0
79,9,4.0
79,10,5.0
79,11,4.0
79,12,5.0
79,14,5.0
79,17,4.0
79,18,3.0
79,19,3.0
79,20,4.0
79,22,4.0
79,23,5.0
79,25,5.0
79,26,4.0
79,30,5.0
79,31,4.0
79,33,4.0
79,42,4.0
79,45,3.0
79,52,5.0
79,56,5.0
79,57,5.0
79,59,5.0
79,60,4.0
79,64,4.0
79,65,4.0
79,69,1.0
79,70,5.0
79,79,4.0
79,83,5.0
79,86,5.0
79,89,5.0
79,96,4.0
79,97,5.0
79,98,5.0
80,64,4.0
80,97,5.0
80,98,5.0
80,99,2.0
80,69,5.0
80,82,5.0
80,79,5.0
80,50,5.0
80,22,5.0
80,56,1.0
80,28,4.0
80,31,5.0
81,1,4.0
81,2,3.0
81,4,4.0
81,5,4.0
81,7,4.0
81,8,5.0
81,9,4.0
81,11,4.0
81,12,5.0
81,13,4.0
81,15,3.0
81,22,3.0
81,24,3.0
81,25,3.0
81,28,3.0
81,29,3.0
81,31,4.0
81,32,3.0
81,38,3.0
81,39,3.0
81,40,3.0
81,42,4.0
81,43,3.0
81,44,3.0
81,46,4.0
81,47,4.0
81,48,4.0
81,49,3.0
81,50,5.0
81,51,4.0
81,53,3.0
81,54,3.0
81,55,3.0
81,56,5.0
81,58,4.0
81,62,3.0
81,63,3.0
81,64,4.0
81,65,4.0
81,66,3.0
81,67,3.0
81,68,3.0
81,69,5.0
81,71,5.0
81,72,3.0
81,73,3.0
81,77,3.0
81,78,3.0
81,79,4.0
81,80,2.0
81,81,3.0
81,82,2.0
81,85,3.0
81,87,3.0
81,88,3.0
81,89,5.0
81,91,3.0
81,92,4.0
81,93,4.0
81,94,3.0
81,95,3.0
81,96,4.0
81,98,5.0
82,1,5.0
82,14,4.0
82,15,5.0
83,1,4.0
83,4,4.0
83,7,4.0
83,8,5.0
83,9,5.0
83,11,5.0
83,12,4.0
83,17,2.0
83,22,4.0
83,23,5.0
83,24,4.0
83,25,3.0
83,28,4.0
83,29,2.0
83,31,4.0
83,32,5.0
83,33,3.0
83,34,1.0
83,38,2.0
83,39,3.0
83,41,3.0
83,42,4.0
83,45,5.0
83,47,5.0
83,49,4.0
83,50,5.0
83,51,3.0
83,52,5.0
83,53,4.0
83,54,4.0
83,55,4.0
83,56,5.0
83,58,5.0
83,61,5.0
83,62,3.0
83,63,3.0
83,64,5.0
83,66,2.0
83,67,3.0
83,68,4.0
83,69,3.0
83,70,4.0
83,71,4.0
83,72,3.0
83,76,4.0
83,77,3.0
83,79,4.0
83,80,2.0
83,81,4.0
83,82,4.0
83,83,4.0
83,86,5.0
83,88,3.0
83,89,3.0
83,90,3.0
83,91,5.0
83,92,4.0
83,93,4.0
83,94,2.0
83,96,3.0
83,97,4.0
83,98,4.0
83,99,3.0
84,1,5.0
84,2,2.0
84,3,1.0
84,7,5.0
84,8,5.0
84,14,5.0
84,15,4.0
84,22,4.0
84,24,3.0
84,25,3.0
84,26,3.0
84,28,4.0
84,31,4.0
84,32,1.0
84,33,3.0
84,43,2.0
84,48,4.0
84,49,3.0
84,50,5.0
84,51,4.0
84,52,4.0
84,58,3.0
84,62,4.0
84,63,3.0
84,64,5.0
84,65,4.0
84,67,2.0
84,68,4.0
84,69,5.0
84,70,4.0
84,71,5.0
84,72,2.0
84,73,4.0
84,77,4.0
84,78,3.0
84,79,4.0
84,82,3.0
84,83,5.0
84,88,4.0
84,89,3.0
84,90,2.0
84,91,5.0
84,94,5.0
84,95,3.0
84,96,4.0
84,97,4.0
84,98,4.0
84,99,4.0
85,64,5.0
85,1,5.0
85,98,5.0
85,7,5.0
85,8,5.0
85,96,4.0
85,42,1.0
85,87,4.0
85,79,4.0
85,50,5.0
85,83,3.0
85,23,5.0
85,56,5.0
85,89,5.0
85,91,5.0
86,32,5.0
86,97,5.0
86,98,4.0
86,1,4.0
86,69,5.0
86,7,5.0
86,96,5.0
86,50,5.0
86,79,5.0
86,82,4.0
86,83,1.0
86,23,5.0
86,89,5.0
86,28,5.0
87,88,3.0
87,25,5.0
87,70,3.0
87,47,4.0
88,64,5.0
88,1,4.0
88,66,3.0
88,3,3.0
88,4,5.0
88,69,4.0
88,7,4.0
88,28,3.0
88,11,5.0
88,12,5.0
88,98,5.0
88,79,4.0
88,50,5.0
88,22,5.0
88,56,5.0
88,25,3.0
88,92,4.0
89,24,4.0
89,1,3.0
89,50,4.0
89,7,3.0
90,1,3.0
90,2,2.0
90,4,2.0
90,5,3.0
90,7,2.0
90,11,3.0
90,13,3.0
90,29,1.0
90,38,2.0
90,47,2.0
90,49,2.0
90,50,4.0
90,53,2.0
90,55,3.0
90,56,3.0
90,62,3.0
90,66,3.0
90,67,1.0
90,68,2.0
90,70,3.0
90,72,3.0
90,73,3.0
90,79,2.0
90,82,2.0
90,83,3.0
90,88,3.0
90,89,4.0
90,91,3.0
90,94,2.0
90,95,4.0
90,96,3.0
90,98,4.0
90,99,2.0
91,96,4.0
91,98,3.0
91,69,3.0
91,24,4.0
91,50,5.0
91,56,5.0
92,3,3.0
92,7,3.0
